Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type
7/24/2018,11.10470833,12.98,13.03,R3Interior,Reference
7/25/2018,11.01575,13.846,12.92042857,R3Interior,Reference
7/26/2018,11.79041667,13.942,12.87928571,R3Interior,Reference
7/27/2018,11.31258333,14.23,13.113,R3Interior,Reference
7/28/2018,11.58795833,13.75,13.63971429,R3Interior,Reference
7/29/2018,11.96075,16.237,14.05,R3Interior,Reference
7/30/2018,12.69220833,16.332,14.47385714,R3Interior,Reference
7/31/2018,12.65841667,14.325,14.666,R3Interior,Reference
8/1/2018,12.71433333,17.284,15.15714286,R3Interior,Reference
8/2/2018,11.30233333,16.427,15.51214286,R3Interior,Reference
8/3/2018,10.71608333,13.942,15.471,R3Interior,Reference
8/4/2018,9.565208333,11.722,15.18128571,R3Interior,Reference
8/5/2018,10.26204167,13.269,14.75728571,R3Interior,Reference
8/6/2018,11.73629167,16.999,14.85257143,R3Interior,Reference
8/7/2018,11.58954167,16.237,15.12571429,R3Interior,Reference
